BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,Parking,NumAdults,NumChildren,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,ArrivalDayOfYear,TotalNights,TotalGuests,TotalPrice,MealPlan_Meal Plan 1,MealPlan_Meal Plan 2,MealPlan_Meal Plan 3,MealPlan_Not Selected,RoomType_Room_Type 1,RoomType_Room_Type 2,RoomType_Room_Type 3,RoomType_Room_Type 4,RoomType_Room_Type 5,RoomType_Room_Type 6,RoomType_Room_Type 7,MarketSegment_Aviation,MarketSegment_Complementary,MarketSegment_Corporate,MarketSegment_Offline,MarketSegment_Online,BookingStatus_Not_Canceled
172,178,2018,7,28,2,5,0,3,0,0,0,0,127.62,1,209,7,3,893.34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
173,141,2017,9,20,1,0,0,2,0,0,0,0,90.0,0,263,1,2,90.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
174,3,2018,1,18,1,2,0,1,0,1,2,17,66.0,0,18,3,1,198.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
175,52,2018,4,21,0,2,0,2,0,0,0,0,94.5,0,111,2,2,189.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
176,143,2018,8,25,0,3,0,2,0,0,0,0,100.0,0,237,3,2,300.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
177,124,2017,8,8,2,1,0,2,0,0,0,0,94.5,0,220,3,2,283.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
178,84,2018,8,15,1,0,0,2,0,0,0,0,117.9,1,227,1,2,117.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
179,16,2018,1,27,0,1,1,2,0,0,0,0,102.0,1,27,1,2,102.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
180,99,2018,5,6,2,3,0,2,0,0,0,0,134.16,2,126,5,2,670.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
181,24,2018,12,21,0,4,0,2,2,0,0,0,147.9,1,355,4,4,591.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
182,11,2018,1,24,2,0,0,1,0,0,0,0,70.3,1,24,2,1,140.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
183,118,2018,7,1,2,5,0,2,0,0,0,0,107.95,1,182,7,2,755.65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
184,145,2018,1,3,2,1,0,2,0,0,0,0,65.0,0,3,3,2,195.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
185,30,2018,6,22,0,1,0,2,0,0,0,0,126.9,0,173,1,2,126.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
186,6,2018,2,22,1,2,0,1,0,0,0,0,92.0,0,53,3,1,276.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
187,55,2018,2,1,1,3,0,2,0,0,0,0,75.95,0,32,4,2,303.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
188,20,2018,1,31,2,1,0,2,0,0,0,0,66.0,0,31,3,2,198.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
189,1,2017,9,9,0,2,0,1,0,0,0,0,90.0,0,252,2,1,180.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
190,58,2018,6,1,0,3,0,2,0,0,0,0,140.4,0,152,3,2,421.20000000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
191,0,2018,8,7,1,0,0,2,0,0,0,0,98.0,1,219,1,2,98.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
192,250,2018,10,28,2,2,0,2,0,0,0,0,90.95,0,301,4,2,363.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
193,124,2017,8,8,2,1,0,2,0,0,0,0,94.5,0,220,3,2,283.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
194,34,2017,12,1,0,3,0,1,0,0,0,0,80.0,0,335,3,1,240.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
195,0,2018,8,23,0,1,0,3,0,0,0,0,225.0,2,235,1,3,225.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
196,88,2018,11,7,1,3,0,1,0,0,0,0,136.06,1,311,4,1,544.24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
197,16,2017,9,18,2,3,0,2,0,0,0,0,154.4,1,261,5,2,772.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
198,10,2018,3,5,2,2,0,1,0,1,2,24,66.0,1,64,4,1,264.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
199,3,2018,8,20,0,1,0,2,0,0,0,0,140.0,3,232,1,2,140.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
200,13,2018,2,16,0,1,0,1,0,0,0,0,85.0,0,47,1,1,85.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
201,174,2018,8,2,0,2,0,3,1,0,0,0,166.7,2,214,2,4,333.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
202,28,2018,3,27,1,0,0,3,0,0,0,0,167.0,0,86,1,3,167.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
203,159,2018,8,20,2,2,0,2,0,0,0,0,72.25,0,232,4,2,289.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
204,53,2018,5,17,0,1,0,2,0,0,0,0,126.9,1,137,1,2,126.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
205,1,2018,9,29,0,3,0,2,0,0,0,0,146.0,0,272,3,2,438.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
206,163,2018,10,15,2,1,0,1,0,0,0,0,115.0,0,288,3,1,345.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
207,9,2018,2,17,0,3,0,2,0,0,0,0,117.0,0,48,3,2,351.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
208,96,2017,7,22,1,4,0,2,0,0,0,0,76.5,1,203,5,2,382.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
209,24,2017,9,19,1,1,0,1,0,0,0,0,87.78,2,262,2,1,175.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
210,127,2018,3,19,2,5,0,2,0,0,0,0,94.7,1,78,7,2,662.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
211,35,2018,2,24,0,3,0,2,1,0,0,0,93.63,1,55,3,3,280.89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
212,45,2018,3,19,1,1,0,3,0,0,0,0,131.4,1,78,2,3,262.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
213,40,2018,7,26,0,1,0,2,0,0,0,0,125.0,1,207,1,2,125.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
214,59,2018,6,27,1,2,0,2,0,0,0,0,101.1,0,178,3,2,303.29999999999995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
215,19,2017,10,27,0,1,0,1,0,0,0,0,95.0,1,300,1,1,95.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
216,8,2018,5,28,2,2,0,1,0,0,0,0,130.48,0,148,4,1,521.92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
217,146,2018,10,19,1,4,0,2,0,0,0,0,166.5,2,292,5,2,832.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
218,39,2018,3,4,0,2,0,1,0,0,0,0,76.5,0,63,2,1,153.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
219,145,2018,6,30,1,3,0,2,0,0,0,0,90.95,1,181,4,2,363.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
220,301,2018,7,30,1,1,0,2,0,0,0,0,115.0,1,211,2,2,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
221,123,2018,4,21,1,3,0,2,0,0,0,0,93.08,0,111,4,2,372.32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
222,87,2018,4,30,1,1,0,1,0,0,0,0,111.6,1,120,2,1,223.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
223,45,2018,4,24,2,3,0,2,0,0,0,0,99.79,0,114,5,2,498.95000000000005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
224,102,2018,5,29,2,1,0,2,0,0,0,0,80.75,0,149,3,2,242.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
225,86,2018,10,24,1,3,0,2,2,0,0,0,221.18,0,297,4,4,884.72,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
226,4,2018,2,19,0,1,0,1,0,0,0,0,81.0,0,50,1,1,81.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
227,117,2018,10,24,1,2,0,2,0,0,0,0,80.75,0,297,3,2,242.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
228,42,2018,7,24,2,0,0,3,0,0,0,0,168.3,1,205,2,3,336.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
229,270,2018,4,20,0,4,0,2,0,0,0,0,62.8,0,110,4,2,251.2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
230,34,2018,4,30,1,1,0,3,0,0,0,0,159.3,0,120,2,3,318.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
231,59,2018,7,24,2,2,0,2,0,0,0,0,94.5,1,205,4,2,378.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
232,118,2018,6,6,1,2,0,1,0,0,0,0,110.0,0,157,3,1,330.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
233,86,2017,9,24,0,2,0,2,0,0,0,0,105.0,0,267,2,2,210.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
234,317,2018,9,15,0,2,0,2,0,0,0,0,120.0,0,258,2,2,240.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
235,5,2017,9,19,1,1,0,2,0,0,0,0,135.5,0,262,2,2,271.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
236,78,2018,4,8,1,2,0,2,0,0,0,0,96.3,0,98,3,2,288.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
237,175,2018,7,23,1,1,0,2,0,0,0,0,85.5,1,204,2,2,171.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
238,31,2018,5,19,0,1,0,1,0,0,0,0,108.11,0,139,1,1,108.11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
239,8,2018,4,23,0,1,0,1,0,0,0,0,0.0,2,113,1,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
240,32,2018,2,6,1,1,0,2,0,0,0,0,67.5,1,37,2,2,135.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
241,305,2018,11,4,1,2,0,2,0,0,0,0,89.0,0,308,3,2,267.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
242,0,2017,9,9,0,3,0,2,0,0,0,0,152.0,2,252,3,2,456.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
243,257,2018,12,26,1,4,0,2,0,0,0,0,67.15,1,360,5,2,335.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
244,1,2018,2,28,2,1,0,1,0,0,0,0,60.0,0,59,3,1,180.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
245,180,2018,7,23,1,1,0,2,1,0,0,0,112.5,0,204,2,3,225.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
246,33,2017,10,7,0,3,0,2,1,0,0,0,75.6,1,280,3,3,226.79999999999998,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
247,205,2018,10,8,1,1,0,2,0,0,0,0,98.1,0,281,2,2,196.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
248,23,2018,10,27,0,1,0,3,0,0,0,0,119.4,1,300,1,3,119.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
249,5,2018,2,20,2,5,0,1,0,0,0,0,85.0,0,51,7,1,595.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
250,16,2018,12,30,0,2,0,2,0,0,0,0,148.0,1,364,2,2,296.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
251,100,2018,8,24,0,4,0,3,0,0,0,0,150.3,0,236,4,3,601.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
252,24,2018,4,15,1,2,0,2,0,0,0,0,118.33,1,105,3,2,354.99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
253,107,2017,7,17,0,2,0,1,0,0,0,0,52.36,0,198,2,1,104.72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
254,45,2018,11,19,1,1,0,1,0,0,0,0,86.4,0,323,2,1,172.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
255,17,2018,9,15,0,3,0,2,0,0,0,0,125.67,0,258,3,2,377.01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
256,0,2017,8,14,0,2,0,2,0,0,0,0,109.0,0,226,2,2,218.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
257,11,2017,8,18,0,2,0,2,0,0,0,0,75.0,0,230,2,2,150.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
258,145,2018,7,28,0,2,0,2,0,0,0,0,118.8,0,209,2,2,237.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
259,203,2018,10,8,2,1,0,2,0,0,0,0,87.12,0,281,3,2,261.36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
260,43,2018,11,1,0,4,0,3,0,0,0,0,122.4,0,305,4,3,489.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
261,23,2018,6,18,2,1,0,2,0,0,0,0,95.83,1,169,3,2,287.49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
262,23,2018,4,10,2,3,0,2,0,0,0,0,125.2,1,100,5,2,626.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
263,346,2018,9,13,0,2,0,2,0,0,0,0,115.0,1,256,2,2,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
264,54,2018,8,24,2,5,0,3,0,0,0,0,208.41,1,236,7,3,1458.87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
265,188,2018,6,15,0,2,0,1,0,0,0,0,130.0,0,166,2,1,260.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
266,154,2018,6,12,2,1,0,2,2,0,0,0,189.9,0,163,3,4,569.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
267,1,2017,9,25,2,3,0,1,0,0,0,0,86.0,0,268,5,1,430.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
268,36,2018,6,9,0,2,0,2,0,0,0,0,133.2,0,160,2,2,266.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
269,83,2018,3,19,1,1,1,2,0,0,0,0,105.3,1,78,2,2,210.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
270,100,2018,4,18,1,1,0,1,0,0,0,0,91.9,1,108,2,1,183.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
271,28,2018,3,7,1,2,0,2,0,0,0,0,87.0,1,66,3,2,261.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
272,28,2018,10,6,1,3,0,1,0,0,0,0,205.0,1,279,4,1,820.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
273,150,2018,9,16,1,2,0,2,0,0,0,0,126.9,1,259,3,2,380.70000000000005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
274,42,2018,3,20,2,2,0,2,0,0,0,0,86.98,0,79,4,2,347.92,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
275,40,2018,9,20,0,3,0,2,0,0,0,0,207.9,2,263,3,2,623.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
276,268,2018,10,9,2,3,0,2,0,0,0,0,80.75,0,282,5,2,403.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
277,14,2017,9,15,0,3,0,1,0,0,0,0,114.0,1,258,3,1,342.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
278,63,2018,4,13,0,4,0,2,0,0,0,0,144.5,2,103,4,2,578.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
279,3,2018,3,24,0,3,0,2,0,0,0,0,147.67,0,83,3,2,443.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
280,15,2017,12,30,0,2,1,2,0,0,0,0,146.0,2,364,2,2,292.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
281,87,2018,10,6,0,3,0,2,0,0,0,0,118.8,2,279,3,2,356.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
282,5,2017,9,10,2,4,0,2,0,0,0,0,134.83,0,253,6,2,808.98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
283,57,2018,3,30,0,4,0,2,0,0,0,0,85.85,1,89,4,2,343.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
284,106,2018,8,9,0,3,0,2,0,0,0,0,131.4,2,221,3,2,394.20000000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
285,147,2018,5,22,2,2,0,2,0,0,0,0,99.45,1,142,4,2,397.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
286,204,2017,10,9,2,2,0,2,0,0,0,0,72.75,0,282,4,2,291.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
287,43,2018,7,3,2,1,0,2,0,0,0,0,107.1,1,184,3,2,321.29999999999995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
288,157,2018,5,19,0,1,0,2,0,0,0,0,84.24,0,139,1,2,84.24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
289,192,2018,6,24,0,2,0,1,0,0,0,0,95.0,0,175,2,1,190.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
290,219,2017,9,4,1,2,0,1,0,0,0,0,76.67,0,247,3,1,230.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
291,142,2018,10,27,0,1,0,2,0,0,0,0,90.9,1,300,1,2,90.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
292,184,2018,8,13,0,1,0,2,0,0,0,0,103.5,1,225,1,2,103.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
293,117,2018,4,29,2,2,0,2,0,0,0,0,95.2,1,119,4,2,380.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
294,14,2018,9,15,0,1,0,3,0,0,0,0,205.0,2,258,1,3,205.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
295,5,2017,12,1,0,0,0,1,0,0,0,0,0.0,0,335,0,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
296,118,2018,6,6,1,1,0,1,0,0,0,0,110.0,0,157,2,1,220.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
297,59,2018,12,24,2,1,0,3,0,0,0,0,138.6,2,358,3,3,415.79999999999995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
298,78,2018,3,24,0,3,1,2,0,0,0,0,105.3,1,83,3,2,315.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
299,34,2018,12,25,2,2,0,2,0,0,0,0,95.2,0,359,4,2,380.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
300,20,2018,8,2,0,2,0,1,0,0,0,0,65.0,0,214,2,1,130.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
301,0,2018,10,25,0,1,0,1,0,0,0,0,84.7,1,298,1,1,84.7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
302,116,2018,8,6,2,1,0,3,0,0,0,0,86.36,0,218,3,3,259.08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
303,31,2018,5,13,0,2,0,2,0,0,0,0,105.3,0,133,2,2,210.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
304,12,2017,10,4,1,0,0,2,0,0,0,0,72.0,0,277,1,2,72.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
305,49,2017,12,5,2,1,1,2,0,0,0,0,115.2,2,339,3,2,345.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
306,4,2018,3,21,1,2,0,2,1,0,0,0,128.0,1,80,3,3,384.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
307,14,2017,9,4,2,3,0,2,0,0,0,0,78.54,1,247,5,2,392.70000000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
308,13,2017,9,8,1,5,0,2,0,0,0,0,85.0,0,251,6,2,510.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
309,32,2017,11,20,0,2,0,1,0,0,0,0,73.0,0,324,2,1,146.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
310,13,2018,6,19,2,1,0,2,0,0,0,0,141.0,1,170,3,2,423.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
311,190,2018,8,22,1,3,0,2,0,0,0,0,109.25,1,234,4,2,437.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
312,6,2018,6,19,1,0,0,2,0,0,0,0,156.0,1,170,1,2,156.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
313,65,2018,9,22,0,1,0,2,0,0,0,0,135.9,1,265,1,2,135.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
314,103,2017,7,18,2,1,0,2,0,0,0,0,94.5,0,199,3,2,283.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
315,47,2017,9,22,0,1,0,2,0,0,0,0,72.76,1,265,1,2,72.76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
316,1,2018,5,24,0,1,0,1,0,1,0,1,129.0,0,144,1,1,129.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
317,10,2018,7,16,0,1,0,2,0,0,0,0,139.0,1,197,1,2,139.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
318,12,2018,8,16,0,2,1,1,2,0,0,0,150.5,1,228,2,3,301.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
319,73,2018,3,4,1,2,0,2,0,0,0,0,62.29,1,63,3,2,186.87,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
320,68,2017,9,29,0,2,0,2,0,0,0,0,65.0,0,272,2,2,130.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
321,86,2017,9,24,0,2,0,2,0,0,0,0,105.0,0,267,2,2,210.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
322,46,2018,3,10,1,3,0,2,0,0,0,0,67.15,1,69,4,2,268.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
323,22,2017,11,26,0,2,0,2,0,0,0,0,97.0,0,330,2,2,194.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
324,24,2018,1,6,1,4,0,2,0,0,0,0,68.99,2,6,5,2,344.95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
325,163,2018,10,15,2,1,0,1,0,0,0,0,115.0,0,288,3,1,345.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
326,29,2018,10,5,0,2,0,2,0,0,0,0,152.0,2,278,2,2,304.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
327,10,2017,9,3,0,3,0,2,0,0,0,0,117.67,1,246,3,2,353.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
328,179,2018,8,25,1,3,0,2,1,0,0,0,98.25,1,237,4,3,393.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
329,1,2018,3,8,0,3,0,1,0,0,0,0,75.0,0,67,3,1,225.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
330,89,2017,11,17,0,3,0,1,0,0,0,0,63.75,1,321,3,1,191.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
331,69,2018,6,12,2,4,0,1,0,0,0,0,120.0,0,163,6,1,720.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
332,235,2018,10,19,1,4,0,2,0,0,0,0,103.7,2,292,5,2,518.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
333,85,2018,7,10,2,5,0,3,0,0,0,0,140.27,2,191,7,3,981.8900000000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
334,52,2018,3,22,0,3,0,3,0,0,0,0,131.4,1,81,3,3,394.20000000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
335,32,2018,7,18,1,1,0,3,0,0,0,0,150.0,1,199,2,3,300.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
336,308,2018,11,25,0,2,0,2,0,0,0,0,52.0,0,329,2,2,104.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
337,291,2018,8,19,0,2,0,2,0,0,0,0,115.0,0,231,2,2,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
338,74,2018,4,6,0,3,0,3,0,0,0,0,128.7,0,96,3,3,386.09999999999997,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
339,22,2017,12,18,0,1,0,1,0,0,0,0,65.0,0,352,1,1,65.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
340,211,2018,5,20,0,2,0,2,0,0,0,0,100.0,0,140,2,2,200.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
341,0,2018,5,10,0,3,0,1,0,0,0,0,108.8,0,130,3,1,326.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
342,74,2018,8,28,1,0,1,2,0,0,0,0,135.9,0,240,1,2,135.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
343,377,2018,10,14,0,2,0,2,0,0,0,0,115.0,1,287,2,2,230.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
344,213,2018,6,7,0,3,0,2,0,0,0,0,130.0,0,158,3,2,390.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
345,141,2018,7,14,0,3,1,2,0,0,0,0,103.5,1,195,3,2,310.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
346,184,2018,10,4,0,3,0,2,1,0,0,0,122.4,0,277,3,3,367.20000000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
347,41,2018,10,5,0,2,0,1,0,0,0,0,107.41,1,278,2,1,214.82,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
