BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
29346,12,2017,9,21,1,2,0,0,0,2,0,4,0,0,0,124.0,2,0
29347,184,2018,10,18,0,4,1,0,0,2,0,4,0,0,0,130.5,1,0
29348,185,2018,12,16,1,2,2,0,0,2,0,4,0,0,0,79.2,0,0
29349,57,2018,2,27,2,4,0,0,0,2,0,4,0,0,0,59.21,1,0
29350,67,2018,10,28,0,1,2,0,0,2,0,4,0,0,0,89.1,2,0
29351,57,2018,3,12,2,2,2,0,0,2,0,4,0,0,0,45.9,0,0
29352,4,2018,2,9,0,3,0,0,0,1,0,2,1,0,4,65.33,0,0
29353,120,2018,5,1,2,0,0,0,0,2,0,4,0,0,0,105.3,1,0
29354,263,2018,10,21,0,2,0,0,0,2,0,4,0,0,0,110.0,0,0
29355,119,2018,11,4,0,2,2,0,0,1,0,4,0,0,0,79.2,2,0
29356,142,2018,5,6,1,2,0,0,3,2,0,4,0,0,0,114.3,0,0
29357,24,2018,9,16,0,2,2,0,0,2,0,4,0,0,0,139.0,1,0
29358,110,2018,7,11,1,2,0,0,0,2,0,4,0,0,0,108.3,0,0
29359,27,2017,9,16,0,2,0,0,0,1,0,2,0,0,0,65.0,0,0
29360,79,2018,6,9,0,3,0,0,0,2,0,4,0,0,0,126.9,1,0
29361,207,2018,8,8,1,0,2,0,0,2,0,3,0,0,0,63.75,0,0
29362,45,2018,4,30,1,1,0,0,3,3,0,4,0,0,0,159.3,0,0
29363,9,2018,6,20,1,2,1,0,0,2,0,4,0,0,0,179.0,2,0
29364,130,2018,3,25,0,1,0,0,0,0,2,1,0,0,0,6.0,2,0
29365,95,2018,10,30,2,1,2,0,0,2,0,4,0,0,0,79.8,2,0
29366,82,2018,7,24,2,1,0,0,0,2,1,4,0,0,0,124.6,0,0
29367,178,2018,6,27,1,3,0,0,0,2,1,4,0,0,0,92.94,1,0
29368,42,2018,11,4,0,2,0,0,0,2,0,3,0,0,0,72.0,0,0
29369,83,2018,7,15,0,2,2,0,0,1,0,4,0,0,0,77.0,1,0
29370,0,2017,12,31,0,1,2,0,2,1,0,1,0,0,0,0.0,0,1
29371,109,2018,10,28,0,2,0,0,3,2,0,4,0,0,0,104.4,0,0
29372,68,2018,2,13,1,1,0,0,0,2,0,4,0,0,0,78.3,1,0
29373,29,2018,1,8,2,5,0,0,0,2,0,4,0,0,0,79.54,1,0
29374,3,2017,11,30,1,0,0,0,3,2,0,1,0,0,0,0.0,2,0
29375,57,2018,6,10,1,2,0,0,0,1,0,3,0,0,0,75.33,1,0
29376,4,2018,1,2,2,1,1,0,0,2,0,3,0,0,0,109.0,0,0
29377,2,2018,4,12,0,1,2,0,0,2,0,4,0,0,0,119.0,0,0
29378,164,2017,10,2,0,2,0,0,0,1,0,3,0,0,0,100.0,0,0
29379,105,2018,10,26,0,3,0,0,3,3,0,4,0,0,0,123.3,0,0
29380,159,2018,5,13,2,2,0,0,0,2,0,4,0,0,0,114.75,1,0
29381,71,2018,6,14,0,3,0,0,0,1,0,3,0,0,0,120.0,0,0
29382,3,2018,3,31,0,2,0,1,0,1,0,2,1,1,13,67.0,0,0
29383,59,2018,6,4,2,1,0,0,0,2,0,3,1,0,1,95.0,0,0
29384,54,2018,3,1,0,4,2,0,0,2,0,4,0,0,0,49.43,0,0
29385,58,2018,4,13,0,2,0,0,0,2,0,4,0,0,0,105.3,0,0
29386,78,2018,4,7,0,2,0,1,5,2,2,4,0,0,0,177.3,2,0
29387,248,2018,5,26,0,2,0,0,0,2,0,4,0,0,0,118.0,0,0
29388,219,2018,8,15,1,1,0,0,0,2,0,4,0,0,0,96.3,0,0
29389,113,2018,5,10,2,5,0,0,0,1,0,4,0,0,0,80.14,0,0
29390,5,2018,6,20,1,3,0,0,3,2,0,4,0,0,0,143.5,1,0
29391,52,2018,10,17,1,1,2,0,0,2,0,4,0,0,0,108.0,1,0
29392,1,2018,10,7,0,2,0,0,0,2,0,4,0,0,0,144.0,0,0
29393,40,2018,8,13,1,1,0,0,3,2,0,4,0,0,0,149.4,1,0
29394,180,2018,10,10,1,2,0,0,0,1,0,4,0,0,0,120.0,0,0
29395,24,2017,9,17,1,3,0,0,0,2,0,4,0,0,0,119.25,0,0
29396,220,2018,9,2,0,2,0,0,0,2,0,4,0,0,0,96.3,1,0
29397,91,2018,4,4,1,2,0,0,0,2,0,4,0,0,0,80.0,0,0
29398,54,2018,10,29,2,1,0,0,1,2,0,3,0,0,0,95.0,1,0
29399,128,2018,7,11,1,2,0,0,3,2,0,4,0,0,0,97.42,1,0
29400,29,2017,10,17,2,2,0,0,0,2,0,4,0,0,0,95.04,0,0
29401,34,2018,4,22,0,1,0,0,0,2,0,4,0,0,0,105.3,1,0
29402,0,2017,12,19,0,1,2,0,0,2,0,4,0,0,0,75.0,0,1
29403,4,2018,12,9,1,2,0,0,3,2,0,4,0,0,0,118.67,1,0
29404,69,2018,6,12,2,4,0,0,0,1,0,4,0,0,0,120.0,0,0
29405,192,2018,6,24,0,2,0,0,0,1,0,3,0,0,0,95.0,0,0
29406,47,2018,6,16,1,3,0,0,3,2,0,4,0,0,0,140.4,0,0
29407,158,2018,12,24,1,1,2,0,0,2,1,4,0,0,0,79.2,1,0
29408,11,2018,11,5,0,1,0,0,0,2,1,4,0,0,0,150.0,1,0
29409,34,2018,10,26,0,3,0,0,0,2,1,3,0,0,0,100.0,0,0
29410,83,2018,6,14,0,1,0,0,3,2,0,4,0,0,0,167.4,1,0
29411,119,2018,3,29,0,2,0,0,0,1,0,3,0,0,0,83.0,0,0
29412,193,2018,7,25,1,3,0,0,0,2,0,4,0,0,0,90.95,1,0
29413,255,2018,6,3,0,1,0,0,0,2,0,4,0,0,0,80.85,1,0
29414,11,2018,11,5,0,1,0,0,0,2,0,4,0,0,0,130.0,1,0
29415,296,2018,9,21,0,4,1,0,0,2,0,4,0,0,0,117.0,1,0
29416,9,2018,7,20,0,1,2,0,0,2,0,4,0,0,0,108.0,1,0
29417,117,2018,8,12,0,2,2,0,0,2,0,4,0,0,0,112.5,1,0
29418,28,2018,4,6,0,1,0,0,3,1,0,2,0,0,0,90.0,1,0
29419,189,2018,10,28,1,2,0,0,0,2,0,4,0,0,0,96.3,4,1
29420,102,2017,10,16,0,2,1,0,0,2,0,3,0,0,0,109.0,0,0
29421,63,2018,2,15,1,3,0,0,0,2,0,3,0,0,0,58.0,0,0
29422,5,2018,9,26,1,0,0,0,0,1,0,1,0,0,0,0.0,0,0
29423,117,2017,8,1,2,1,1,0,0,2,0,3,0,0,0,94.5,0,0
29424,26,2018,9,18,2,1,0,0,0,2,0,3,0,0,0,95.0,0,0
29425,19,2018,2,23,0,5,0,0,0,2,0,3,0,0,0,87.0,0,0
29426,4,2018,12,16,0,1,0,0,0,1,0,3,0,0,0,70.0,0,1
29427,190,2018,11,3,0,3,0,0,0,2,0,4,0,0,0,90.9,0,0
29428,167,2018,8,26,1,2,0,0,0,2,0,4,0,0,0,90.9,0,0
29429,62,2018,5,7,0,1,0,0,3,2,0,4,0,0,0,140.4,0,0
29430,5,2018,8,22,1,4,0,0,3,2,0,4,0,0,0,155.0,2,0
29431,99,2018,2,19,0,2,0,0,0,1,0,2,0,0,0,81.0,0,0
29432,71,2018,6,14,0,3,0,0,0,1,0,3,0,0,0,120.0,0,0
29433,35,2018,5,16,1,1,0,0,5,2,2,4,0,0,0,179.01,0,0
29434,141,2017,9,20,1,0,0,0,0,2,0,3,0,0,0,90.0,1,0
29435,93,2018,6,3,0,2,0,0,3,3,0,4,0,0,0,159.3,0,0
29436,37,2018,10,13,0,3,0,0,0,2,0,3,0,0,0,105.0,0,0
29437,302,2018,9,16,1,2,0,0,0,2,0,4,0,0,0,100.0,0,0
29438,197,2018,10,28,0,1,0,0,5,2,2,4,0,0,0,168.3,1,0
29439,386,2018,10,23,2,0,1,0,0,2,0,4,0,0,0,115.0,1,0
29440,15,2017,11,10,0,2,0,0,0,2,0,4,0,0,0,107.0,3,1
29441,102,2017,10,16,0,2,1,0,0,2,0,4,0,0,0,101.5,0,0
29442,192,2018,10,28,2,3,0,0,5,2,2,4,0,0,0,164.63,0,0
29443,85,2018,10,6,1,3,0,0,0,2,0,3,0,0,0,85.0,1,0
29444,320,2018,8,18,0,2,1,0,0,2,0,4,0,0,0,115.0,1,0
29445,50,2018,9,2,0,2,0,0,3,3,0,4,0,0,0,142.2,0,0
29446,25,2018,2,16,0,2,0,0,0,1,0,4,0,0,0,66.22,1,0
29447,319,2018,12,29,1,3,0,0,3,3,0,4,0,0,0,113.9,2,0
29448,8,2017,9,8,0,3,0,0,3,2,0,4,0,0,0,87.78,1,0
29449,54,2018,3,17,1,3,0,0,0,2,0,4,0,0,0,89.46,0,0
29450,44,2018,10,20,0,3,2,0,0,2,0,4,0,0,0,113.7,1,0
29451,386,2018,10,23,2,0,1,0,0,2,0,4,0,0,0,115.0,1,0
29452,44,2018,3,20,2,2,0,1,3,3,0,4,0,0,0,134.93,1,0
29453,6,2017,9,24,0,1,0,0,0,1,0,3,0,0,0,77.0,0,0
29454,257,2017,7,1,0,2,1,0,0,2,0,4,0,0,0,101.5,0,0
29455,23,2018,12,16,0,1,0,0,0,2,0,4,0,0,0,104.0,0,0
29456,164,2018,5,2,1,3,0,0,0,2,0,4,0,0,0,99.45,0,0
29457,72,2018,11,12,1,1,0,0,0,2,0,4,0,0,0,95.4,0,0
29458,12,2018,10,31,1,3,0,0,0,2,1,4,0,0,0,129.25,2,0
29459,22,2018,3,21,1,1,2,0,0,2,0,4,0,0,0,129.0,0,0
29460,17,2018,2,19,3,7,0,0,3,1,0,4,0,0,0,107.7,1,0
29461,25,2018,11,14,1,1,2,0,0,2,0,4,0,0,0,88.0,0,0
29462,140,2017,12,29,0,5,0,0,0,2,0,3,0,0,0,70.0,0,1
29463,57,2018,7,18,1,0,2,0,0,2,0,4,0,0,0,84.6,0,0
29464,40,2018,11,2,0,4,0,0,0,2,0,3,0,0,0,75.0,1,0
29465,198,2018,7,17,1,0,0,0,1,2,0,4,0,0,0,86.75,0,0
29466,40,2018,7,26,0,1,1,0,0,2,0,3,0,0,0,125.0,1,0
29467,138,2017,8,22,2,1,1,0,0,1,0,3,0,0,0,72.5,0,0
29468,35,2018,8,29,1,4,0,0,0,2,1,4,0,0,0,127.62,0,0
29469,64,2018,11,18,1,2,0,0,0,1,0,4,0,0,0,96.0,3,1
29470,1,2017,9,29,0,3,2,0,0,2,0,4,0,0,0,109.85,0,0
29471,87,2017,9,18,1,2,0,0,0,2,0,4,0,0,0,89.25,1,0
29472,11,2018,3,3,1,3,1,0,0,2,0,4,0,0,0,138.0,0,0
29473,6,2017,10,10,2,1,0,0,0,2,0,3,0,0,0,65.0,0,0
29474,212,2018,10,17,1,1,0,0,3,3,0,4,0,0,0,128.7,0,0
29475,197,2018,8,16,2,5,0,0,3,2,0,3,0,0,0,82.45,2,0
29476,66,2017,10,9,1,2,0,0,0,2,0,3,0,0,0,75.0,0,0
29477,60,2018,3,3,0,3,0,0,3,2,0,4,0,0,0,87.3,1,0
29478,83,2018,5,2,1,3,0,0,0,2,0,3,0,0,0,80.75,0,0
29479,65,2018,9,9,0,2,0,0,3,2,0,4,0,0,0,149.4,1,0
29480,63,2018,8,30,0,2,1,0,3,2,0,4,0,0,0,174.6,1,0
29481,10,2018,10,2,2,1,0,0,0,2,0,3,0,0,0,85.0,0,0
29482,14,2018,2,8,1,0,2,1,0,2,0,4,0,0,0,90.0,1,0
29483,80,2017,10,9,0,2,1,0,3,2,0,3,0,0,0,136.0,0,0
29484,66,2017,10,9,1,2,0,0,0,2,0,4,0,0,0,75.0,0,0
29485,35,2017,9,14,1,0,2,0,0,2,0,4,0,0,0,86.4,2,0
29486,76,2018,10,12,2,4,0,0,0,2,1,4,0,0,0,135.0,1,0
29487,145,2018,7,23,1,1,0,0,0,3,0,4,0,0,0,142.2,1,0
29488,18,2018,9,9,1,2,0,0,1,2,2,4,0,0,0,145.0,1,0
29489,168,2018,8,1,1,4,0,0,0,2,0,4,0,0,0,99.45,0,0
29490,40,2018,6,29,0,2,0,0,0,1,0,4,0,0,0,87.32,1,0
29491,170,2018,4,8,2,3,0,0,0,2,0,3,0,0,0,78.0,0,0
29492,5,2018,11,4,0,2,2,0,0,1,0,4,0,0,0,140.0,2,0
29493,23,2017,10,16,0,2,0,0,0,2,0,4,0,0,0,98.4,2,0
29494,181,2018,10,11,0,2,0,0,0,1,0,4,0,0,0,120.0,0,0
29495,88,2017,10,5,1,1,1,0,0,2,0,3,0,0,0,112.2,0,0
29496,1,2018,5,28,1,1,0,0,0,1,0,4,0,0,0,130.0,1,0
29497,82,2017,9,19,2,4,0,0,0,2,0,4,0,0,0,89.25,1,0
29498,11,2018,5,9,5,10,0,0,0,1,0,0,0,0,0,95.0,0,0
29499,192,2018,6,24,0,2,0,0,0,1,0,3,0,0,0,95.0,0,0
29500,55,2018,6,26,2,1,2,0,0,2,0,4,0,0,0,95.1,1,0
29501,2,2018,4,25,1,0,2,0,0,2,0,4,0,0,0,119.0,1,0
29502,443,2018,4,29,0,1,0,0,0,2,0,4,0,0,0,65.0,0,0
29503,14,2018,2,25,0,3,0,0,0,3,0,3,0,0,0,118.0,1,0
29504,172,2018,6,24,0,2,0,0,0,1,0,4,0,0,0,95.0,0,0
29505,26,2018,9,3,2,2,0,0,0,2,0,2,0,0,0,116.72,0,0
29506,93,2018,8,13,0,1,0,0,1,0,2,4,0,0,0,109.83,1,0
29507,64,2018,5,17,0,2,0,0,0,2,0,2,0,0,0,140.0,0,0
29508,0,2018,1,5,0,2,2,1,0,2,0,4,0,0,0,44.0,1,1
29509,23,2018,4,8,0,1,2,0,0,1,0,4,0,0,0,89.0,0,0
29510,42,2018,11,4,1,2,0,0,0,2,1,3,0,0,0,112.0,2,0
29511,66,2017,10,9,1,2,0,0,0,2,0,4,0,0,0,75.0,0,0
29512,0,2018,6,26,1,0,0,0,0,2,0,4,0,0,0,105.3,0,1
29513,116,2018,2,28,2,1,0,0,0,1,0,4,0,0,0,61.0,0,0
29514,212,2018,5,20,2,3,0,0,0,2,0,3,0,0,0,78.0,1,0
29515,113,2018,5,31,0,3,0,0,0,1,0,2,0,0,0,100.0,0,0
29516,54,2018,11,12,2,1,2,0,0,2,0,4,0,0,0,88.2,1,0
29517,13,2018,4,14,0,1,1,0,0,2,0,3,0,0,0,131.6,0,0
29518,47,2018,5,22,2,0,2,0,0,2,0,4,0,0,0,116.1,0,0
29519,48,2018,10,31,1,2,0,0,3,2,0,4,0,0,0,94.97,1,0
29520,229,2018,10,22,2,2,0,0,0,2,0,4,0,0,0,89.25,0,0
29521,213,2018,8,13,2,5,0,0,3,2,0,4,0,0,0,109.66,0,0
29522,361,2018,11,4,0,1,0,0,0,1,0,4,1,1,0,91.0,0,0
29523,102,2018,10,30,2,2,0,0,3,1,0,4,0,0,0,122.85,2,0
29524,145,2017,8,29,2,1,1,0,0,2,0,3,0,0,0,94.5,0,0
29525,13,2017,8,27,2,5,0,0,1,2,0,4,0,0,0,85.29,1,0
29526,75,2018,11,29,0,5,0,0,0,2,0,3,1,0,2,75.0,0,0
29527,133,2018,5,17,0,3,0,0,0,2,0,4,0,0,0,99.9,0,0
29528,6,2018,6,5,1,0,0,0,0,2,0,4,0,0,0,121.0,1,0
29529,273,2018,5,13,1,2,0,0,0,2,0,4,0,0,0,95.0,0,0
29530,14,2017,12,5,2,1,0,0,0,2,0,3,0,0,0,64.0,0,1
29531,103,2018,5,4,0,3,0,0,0,2,0,4,0,0,0,95.0,0,0
29532,64,2018,5,17,0,2,0,0,0,1,0,2,0,0,0,130.0,0,0
29533,44,2018,10,2,2,0,2,0,0,1,0,4,0,0,0,102.6,1,0
29534,96,2018,12,31,2,3,1,0,0,2,0,3,0,0,0,166.0,0,0
29535,71,2018,3,28,1,3,0,0,0,2,0,4,0,0,0,82.45,1,0
29536,24,2018,11,5,2,3,0,0,3,2,0,4,0,0,0,174.9,3,1
29537,49,2017,12,30,0,4,0,0,0,2,0,3,0,0,0,71.0,0,1
29538,85,2018,7,13,0,4,2,0,0,2,0,4,0,0,0,94.5,0,0
29539,12,2017,11,25,0,1,0,0,0,1,0,2,1,0,1,65.0,0,0
29540,47,2018,3,28,1,3,0,0,0,2,1,4,0,0,0,101.15,2,0
29541,19,2017,12,16,0,0,2,0,0,2,0,4,0,0,0,0.0,0,0
29542,127,2018,4,28,1,3,0,0,0,2,0,3,0,0,0,90.0,0,0
29543,12,2018,10,12,0,1,0,1,0,1,0,2,1,3,18,67.0,0,0
29544,85,2018,6,2,0,1,0,0,3,2,0,4,0,0,0,140.4,0,0
29545,120,2018,11,16,2,4,0,0,0,2,0,4,0,0,0,68.0,0,0
29546,96,2018,7,12,0,4,1,0,3,3,0,4,0,0,0,189.0,2,0
29547,134,2017,12,4,2,2,0,0,0,2,0,3,0,0,0,65.0,0,1
29548,103,2017,7,18,2,1,1,0,0,2,0,4,0,0,0,94.5,0,0
29549,6,2018,11,6,2,3,0,0,0,1,0,4,0,0,0,164.2,2,0
29550,102,2017,10,16,0,2,1,0,0,1,0,4,0,0,0,80.0,0,0
29551,63,2017,10,10,1,1,0,0,0,2,0,4,0,0,0,89.25,1,0
29552,257,2017,7,1,0,2,1,0,0,1,0,3,0,0,0,80.0,0,0
29553,86,2017,9,24,0,2,0,0,0,1,0,3,0,0,0,87.5,0,0
29554,63,2017,11,12,1,3,0,0,0,2,0,4,0,0,0,85.0,1,0
29555,54,2018,3,1,0,4,2,0,0,2,0,4,0,0,0,47.43,0,0
29556,168,2018,8,8,1,3,0,0,0,2,0,3,0,0,0,72.25,0,0
29557,109,2018,5,23,1,2,0,0,0,2,1,4,0,0,0,143.1,0,0
29558,20,2018,7,19,0,2,0,0,0,1,0,4,0,0,0,91.63,1,0
29559,291,2018,8,19,0,2,1,0,0,2,0,4,0,0,0,115.0,0,0
29560,6,2018,8,7,2,2,2,0,0,2,0,4,0,0,0,148.0,0,0
29561,13,2018,6,19,2,0,0,0,0,2,0,3,0,0,0,95.0,2,0
29562,8,2018,7,19,0,2,0,0,0,1,0,4,0,0,0,126.0,1,0
29563,1,2018,6,22,0,1,2,0,0,1,0,4,0,0,0,95.48,1,0
29564,8,2018,3,25,0,2,2,0,0,2,0,4,0,0,0,139.0,1,0
29565,145,2018,10,22,1,1,1,0,0,2,0,4,0,0,0,153.0,0,0
29566,55,2018,10,21,2,2,0,0,4,2,2,4,0,0,0,129.6,0,0
29567,152,2018,8,26,1,2,0,0,0,1,0,4,0,0,0,90.9,0,0
29568,3,2018,5,21,1,1,1,0,0,2,0,3,0,0,0,112.0,1,0
29569,71,2018,6,14,0,3,0,0,0,1,0,3,0,0,0,120.0,0,0
29570,57,2018,6,3,0,1,0,0,3,2,0,4,0,0,0,126.36,0,0
29571,88,2017,10,5,1,1,1,0,0,2,0,3,0,0,0,112.2,0,0
29572,95,2018,6,9,2,4,0,0,0,2,0,4,0,0,0,119.85,2,0
29573,96,2018,3,6,2,3,0,0,0,2,0,3,0,0,0,60.0,0,0
29574,4,2018,2,13,0,1,2,0,0,2,0,4,0,0,0,81.0,0,0
29575,14,2017,10,30,1,2,0,0,3,2,0,3,0,0,0,98.67,1,0
29576,6,2017,8,14,2,3,0,0,0,2,0,4,0,0,0,93.2,0,0
29577,244,2018,10,30,2,3,0,0,0,2,0,4,0,0,0,85.85,0,0
29578,113,2018,3,25,1,2,0,0,0,2,0,3,0,0,0,58.0,1,0
29579,1,2018,9,15,0,1,2,0,0,2,0,4,0,0,0,159.0,1,0
29580,39,2018,3,11,1,2,0,0,0,1,0,4,0,0,0,76.5,0,0
29581,39,2017,8,14,0,2,1,0,0,2,0,3,0,0,0,109.0,0,0
29582,24,2018,5,21,1,1,0,0,3,2,0,4,0,0,0,155.0,2,0
29583,43,2018,6,18,0,1,0,0,3,2,0,4,0,0,0,109.49,1,0
29584,87,2017,11,20,1,2,0,0,0,2,0,3,0,0,0,49.07,0,0
29585,162,2018,7,27,0,1,0,0,3,2,0,4,0,0,0,118.8,1,0
29586,1,2017,8,8,0,1,0,0,0,1,0,4,0,0,0,80.0,0,0
29587,286,2018,9,16,0,2,1,0,0,2,0,4,0,0,0,117.0,0,0
29588,146,2017,12,29,0,3,0,0,0,2,0,3,0,0,0,85.0,0,1
29589,100,2018,5,19,1,3,0,0,0,2,0,4,0,0,0,136.0,1,0
29590,16,2018,5,6,2,2,0,0,6,2,0,4,0,0,0,194.58,2,0
29591,104,2018,8,24,0,4,0,0,3,3,0,4,0,0,0,150.3,0,0
29592,106,2018,10,7,1,2,0,0,0,1,0,4,0,0,0,113.4,2,0
29593,2,2018,1,22,0,2,0,1,0,2,0,4,0,0,0,98.0,1,0
29594,7,2018,6,9,1,3,0,0,3,2,0,4,0,0,0,151.0,1,0
29595,104,2018,4,18,1,3,2,0,0,2,0,4,0,0,0,72.25,1,0
29596,63,2018,8,9,0,3,0,0,0,2,0,4,0,0,0,144.1,0,0
29597,30,2018,6,2,0,2,0,0,0,2,0,3,0,0,0,140.0,0,0
29598,308,2018,12,29,2,3,2,0,0,2,0,4,0,0,0,71.91,0,0
29599,2,2018,4,1,0,2,0,0,0,3,0,4,0,0,0,90.47,1,0
29600,418,2018,9,26,1,2,1,0,0,2,0,4,0,0,0,107.0,0,0
29601,0,2018,3,21,1,0,0,0,0,1,0,2,1,0,6,65.0,1,1
29602,273,2018,11,22,0,5,2,0,0,2,0,4,0,0,0,63.75,0,0
29603,7,2018,5,13,0,1,0,0,3,3,0,4,0,0,0,215.0,2,0
29604,119,2018,2,10,0,3,0,0,1,2,0,4,0,0,0,81.0,1,0
29605,54,2018,9,2,2,3,0,0,3,3,0,4,0,0,0,139.86,0,0
29606,11,2018,10,2,2,0,2,0,0,2,1,4,0,0,0,135.0,3,1
29607,1,2018,2,28,2,1,0,0,0,1,0,4,0,0,0,60.0,0,0
29608,10,2018,11,1,0,4,2,0,0,2,0,4,0,0,0,102.0,0,0
29609,27,2018,5,4,0,1,0,0,0,2,0,3,0,0,0,85.0,0,0
29610,30,2018,1,15,0,2,0,0,5,2,0,4,0,0,0,75.15,1,0
29611,146,2018,8,5,0,1,0,0,0,2,0,3,0,0,0,81.25,1,0
29612,77,2018,3,20,2,2,0,0,3,2,0,4,0,0,0,90.95,0,0
29613,214,2018,7,12,0,4,0,0,1,2,0,4,0,0,0,81.5,1,0
29614,15,2018,1,24,2,1,0,0,0,2,0,4,0,0,0,68.99,1,0
29615,29,2018,11,17,1,3,0,0,0,2,0,4,0,0,0,89.9,1,0
29616,120,2018,8,9,0,5,0,0,3,2,0,4,0,0,0,127.8,1,0
29617,39,2017,8,14,0,2,1,0,0,2,0,3,0,0,0,101.5,0,0
29618,286,2018,10,16,1,0,0,0,0,2,0,4,0,0,0,90.0,0,0
29619,268,2018,4,8,2,3,0,0,0,2,0,4,0,0,0,78.0,0,0
29620,30,2018,7,14,0,3,0,0,3,2,0,4,0,0,0,149.4,0,0
29621,193,2018,7,9,2,1,0,0,0,2,0,4,0,0,0,70.44,1,0
29622,5,2017,9,2,0,1,0,0,0,2,0,3,1,0,1,12.0,1,0
29623,141,2018,9,4,2,2,0,0,0,2,0,4,0,0,0,133.65,2,0
29624,12,2018,1,19,0,3,0,0,0,1,0,3,0,0,0,72.0,0,0
29625,191,2018,6,3,1,2,0,0,0,2,0,4,0,0,0,132.0,0,0
29626,21,2018,10,25,0,3,2,0,0,2,0,3,0,0,0,85.0,0,0
29627,164,2017,10,2,0,2,0,0,0,1,0,3,0,0,0,100.0,0,0
29628,13,2017,12,6,2,0,0,0,0,2,0,4,1,1,0,107.0,2,0
29629,27,2018,3,21,1,3,2,0,0,2,1,3,0,0,0,62.8,0,0
29630,0,2018,7,5,0,1,0,0,0,1,0,4,0,0,0,135.0,1,1
29631,45,2018,12,4,2,1,2,0,0,2,0,4,0,0,0,60.98,1,0
29632,188,2018,6,15,0,2,0,0,0,1,0,4,0,0,0,130.0,0,0
29633,6,2018,3,2,0,1,0,0,0,2,0,4,0,0,0,93.0,1,0
29634,134,2018,8,11,0,3,2,0,0,2,0,4,0,0,0,103.5,2,0
29635,51,2018,11,4,0,2,0,0,0,2,0,3,0,0,0,75.0,0,0
29636,115,2018,9,6,2,8,0,0,0,2,0,4,0,0,0,129.6,2,0
29637,59,2018,6,4,1,1,1,0,3,2,0,4,0,0,0,153.09,1,0
29638,200,2018,10,23,2,0,1,0,0,1,0,3,0,0,0,90.0,0,0
29639,35,2018,12,28,0,1,1,0,0,2,0,4,0,0,0,183.0,1,0
29640,50,2017,10,18,2,3,0,0,0,2,0,4,0,0,0,94.5,1,0
29641,98,2018,7,21,0,3,0,0,3,2,0,4,0,0,0,124.8,0,0
29642,16,2018,1,25,1,4,0,0,1,2,0,4,0,0,0,77.25,0,0
29643,23,2018,9,6,0,2,0,1,0,2,0,4,0,0,0,118.0,1,0
29644,47,2018,10,11,0,3,2,0,0,2,0,4,0,0,0,108.0,0,0
29645,12,2017,8,5,0,3,0,0,0,3,0,2,0,0,0,90.0,0,0
29646,51,2018,8,18,0,2,2,0,0,2,0,4,0,0,0,125.1,0,0
29647,32,2018,9,2,0,1,2,0,0,2,0,4,0,0,0,72.42,1,0
29648,130,2018,5,28,1,1,0,1,3,2,0,4,0,0,0,134.1,1,0
29649,114,2018,5,2,1,1,0,0,0,1,0,4,0,0,0,99.9,0,0
29650,191,2018,6,4,2,2,0,0,3,3,0,4,0,0,0,101.34,2,0
29651,26,2018,9,19,1,3,0,0,3,2,0,4,0,0,0,169.0,1,0
29652,85,2017,9,30,0,3,1,0,0,2,0,3,0,0,0,125.0,0,0
29653,122,2018,3,27,2,1,1,0,0,3,0,3,0,0,0,128.0,2,0
29654,11,2018,11,19,2,1,0,0,0,2,0,4,0,0,0,107.67,2,0
29655,29,2017,10,13,0,4,0,0,0,2,0,4,0,0,0,98.98,2,0
29656,74,2018,6,26,2,1,2,0,0,2,0,4,0,0,0,91.5,1,0
29657,108,2017,8,24,1,2,0,0,0,2,0,4,0,0,0,76.5,1,0
29658,349,2018,10,4,1,5,0,0,0,2,0,4,0,0,0,90.0,0,0
29659,26,2018,10,15,1,1,0,0,3,2,0,4,0,0,0,159.0,2,0
29660,118,2018,6,6,1,3,0,0,0,1,0,3,0,0,0,110.0,0,0
29661,48,2018,5,22,2,1,0,0,0,2,0,4,0,0,0,92.83,2,0
29662,5,2018,8,29,1,3,0,0,0,2,0,4,0,0,0,139.0,1,0
29663,157,2018,12,8,0,3,0,0,0,2,0,3,0,0,0,68.0,0,1
29664,226,2018,10,29,2,2,0,0,0,2,0,3,0,0,0,70.0,1,0
29665,69,2018,6,17,1,2,0,0,0,2,0,4,0,0,0,126.9,0,0
29666,4,2018,8,23,0,2,0,1,0,2,0,4,0,0,0,157.0,1,0
29667,211,2018,5,20,0,2,0,0,0,2,0,4,0,0,0,100.0,0,0
29668,11,2018,6,13,1,0,2,0,0,1,0,4,0,0,0,83.0,0,0
29669,70,2018,7,14,1,3,0,0,6,3,0,4,0,0,0,165.63,2,0
29670,10,2018,9,30,0,1,0,0,3,1,0,4,0,0,0,195.0,2,0
29671,10,2018,9,3,0,1,2,0,0,2,0,4,0,0,0,129.0,0,0
29672,142,2018,8,3,2,6,0,0,0,2,0,4,0,0,0,104.76,0,0
29673,164,2017,10,2,0,2,0,0,0,1,0,4,0,0,0,100.0,0,0
29674,317,2018,9,15,0,2,0,0,0,2,0,4,0,0,0,120.0,0,0
